written;hostname;services;procedure;stratos
yes;HACMP_EAS_SAP_FR1;Partition_db2_dump_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2dump;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FR1;Partition_db2_instance_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_instance;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FR1;Partition_db2_software_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_software;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FR1;Partition_sap_home_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_home;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_FR1;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FR1;SAP_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FR1;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FR1;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_FR1;URL_SAP_Enterprise_Buyer_FR1;http://monitoring-dc.app.corp/kb/app:sap:url;OP_FR_PILOTS, OP_SAP
yes;HACMP_EAS_SAP_FS1;DB2_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;NFS_Share_Usr_sap_trans_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_DB2_FS1_log_dir_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:log_dir_partitions;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_Home_fs1adm_used_space;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_FS1:Partition_Home_fs1adm_used_space;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_Sap_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_Sapdata_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapdata;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_Sapmnt_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapmnt;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_db2_dump_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2dump;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_db2_instance_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_instance;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_db2_software_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_software;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_sap_home_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_home;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;Partition_simpana_arch_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:simpana_arch;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_FS1;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;SAP_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FS1;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;DB2_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;NFS_Share_Archives_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;NFS_Share_Data_interface_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;NFS_Share_Usr_sap_trans_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_DB2_FW1_log_dir_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:log_dir_partitions;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_DB2_galaxy_arch_used_space;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_FW1_DB:Partition_DB2_galaxy_arch_used_space;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_Sap_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_Sapdata_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapdata;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_Sapmnt_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapmnt;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_db2_dump_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2dump;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_db2_instance_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_instance;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_db2_software_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_software;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;Partition_sap_home_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_home;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_FW1_DB;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;SAP_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FW1_DB;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;DB2_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;NFS_Share_Data_interface_BI_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;NFS_Share_Data_interface_ECC_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;NFS_Share_Data_interface_SRM_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;NFS_Share_Data_interface_external_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;NFS_Share_EDI_availability;http://monitoring-dc.app.corp/kb/app:fcs:prod:nfs_share;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_DB2_FX1_log_dir_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:log_dir_partitions;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_Sap_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_Sapdata_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapdata;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_Sapmnt_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapmnt;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_data1_FX1_seeburger_filestore_used_space;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_FX1:Partition_data1_FX1_seeburger_filestore_used_space;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_db2_dump_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2dump;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_db2_instance_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_instance;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_db2_software_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_software;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_sap_home_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_home;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Partition_simpana_arch_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:simpana_arch;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_FX1;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;Process_Jstart;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_FX1:Process_Jstart;OP_FR_PILOTS, OP_SAP
yes;HACMP_EAS_SAP_FX1;SAP_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_FX1;URL_SAP_NetWeaver_Process_Integration_FX1;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_FX1:URL_SAP_NetWeaver_Process_Integration_FX1;OP_FR_PILOTS, OP_SAP
yes;HACMP_EAS_SAP_PRINT;DB2_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;HACMP_NFS_exports_sync;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:HACMP_NFS_exports_sync;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_PRINT;Java_Memory_CPS;http://monitoring-dc.app.corp/kb/app:fcs:prod:java_memory_cps;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Log_DefaultTrace;http://monitoring-dc.app.corp/kb/app:fcs:prod:log_defaulttrace;OP_FR_PILOTS, OP_SAP
yes;HACMP_EAS_SAP_PRINT;Partition_DB2_FJ1_log_dir_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:log_dir_partitions;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Data_Archivage_used_space;http://monitoring-dc.app.corp/kb/app:sap:print:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Data_EDI_used_space;http://monitoring-dc.app.corp/kb/app:sap:print:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Data_interface_used_space;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Partition_Data_interface_used_space;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Sap_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Sapdata_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapdata;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Sapmnt_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sapmnt;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Usr_sap_FJ1_used_space;http://monitoring-dc.app.corp/kb/app:sap:print:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Var_spool_lpd_used_space;http://monitoring-dc.app.corp/kb/app:sap:print:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_Var_spool_qdaemon_used_space;http://monitoring-dc.app.corp/kb/app:sap:print:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_db2_dump_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2dump;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_db2_instance_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_instance;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_db2_software_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:db2_software;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_sap_home_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_home;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_simpana_arch_used_space;http://monitoring-dc.app.corp/kb/app:fcs:prod:simpana_arch;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Partition_usr_sap_trans_used_space;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Partition_usr_sap_trans_used_space;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_PRINT;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Port_LPD;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Port_LPD;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Process_Jstart;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Process_Jstart;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Process_Lpd;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Process_Lpd;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Process_Qdaemon;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Process_Qdaemon;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Process_Saprouter;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Process_Saprouter;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SAP_PRINT;Process_Writesrv;http://monitoring-dc.app.corp/kb/system:aix:process;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;SAP_Status;http://monitoring-dc.app.corp/kb/app:fcs:prod:sap_status;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;Service_NFS;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:Service_NFS;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SAP_PRINT;URL_SAP_Central_Process_Scheduler;http://monitoring-dc.app.corp/kb/special:HACMP_EAS_SAP_PRINT:URL_SAP_Central_Process_Scheduler;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Oracle_Login_MA;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Oracle_Login_MA_ARCHE;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_AUT_DATA;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_AUT_DATA_IDX;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_AUT_SYSTEM;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_AUT_SYSTEM_IDX;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_DATA;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_DATA_IDX;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_SYSTEM;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_SYSTEM_IDX;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_TEMP;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Oracle_Tablespace_CT_TEMP_IDX;http://monitoring-dc.app.corp/kb/app:oracle:tablespace:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Partition_Databasem__datafile_MA_ARCHE_used_space;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Partition_Databasem_datafile_MA2_used_space;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Partition_Databasem_datafile_used_space;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Partition_Databasem_used_space;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;Partition_ora0002_galaxylog_used_space;http://monitoring-dc.app.corp/kb/app:magnitude;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_EAS_SCORE;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_EAS_SCORE;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_APPLI, OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_LISA;Database_LISA_login;http://monitoring-dc.app.corp/kb/app:lisa:database;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_LISA;Gateway;http://monitoring-dc.app.corp/kb/system:aix:gateway;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_LISA;HACMP;http://monitoring-dc.app.corp/kb/system:hacmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_LISA;LISA_mails_in_error;http://monitoring-dc.app.corp/kb/app:lisa:mails_in_error;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_LISA;Partition_Databasep_datafile_used_space;http://monitoring-dc.app.corp/kb/app:lisa:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_LISA;Partition_Databasep_log_used_space;http://monitoring-dc.app.corp/kb/app:lisa:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_LISA;Partition_Databasep_used_space;http://monitoring-dc.app.corp/kb/app:lisa:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_LISA;Partition_Wweasunia302_galaxylog_used_space;http://monitoring-dc.app.corp/kb/app:lisa:partition;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;HACMP_LISA;Partitions_free_space;http://monitoring-dc.app.corp/kb/system:aix:partition:;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_LISA;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;HACMP_LISA;SSH;http://monitoring-dc.app.corp/kb/monitoring:ssh;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;CPU;http://monitoring-dc.app.corp/kb/system:linux:cpu:;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Image_version;http://monitoring-dc.app.corp/kb/app:nagios;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Load;http://monitoring-dc.app.corp/kb/system:linux:load:;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Memory_Swap_used;http://monitoring-dc.app.corp/kb/system:linux:swap:;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Partition_Root_used_space;http://monitoring-dc.app.corp/kb/system:linux:partition:;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Process_Nagios;http://monitoring-dc.app.corp/kb/app:nagios;nagios_dc_administrators, OP_FR_PILOTS
yes;NAGIOS_DC_SATELLITE_HGB;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Service_Apache;http://monitoring-dc.app.corp/kb/app:nagios;nagios_dc_administrators, OP_FR_PILOTS
no;NAGIOS_DC_SATELLITE_HGB;Service_SSHD;http://monitoring-dc.app.corp/kb/app:nagios;nagios_dc_administrators, OP_FR_PILOTS
no;SAPCONSOLE;Ping;http://monitoring-dc.app.corp/kb/ping;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;WWEASAPP0001;Active_Sessions;http://monitoring-dc.app.corp/kb/app:score:app_server:active_session;OP_FR_PILOTS, OP_APPLI
yes;WWEASAPP0001;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_APPLI, OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;WWEASAPP0001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_APPLI, OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;WWEASAPP0001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_APPLI, OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;WWEASAPP0001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_APPLI, OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
